,x1,x2,x3,y
0,-0.33708597111803934,0.41378650710115883,0.13276131353591714,1
1,-1.3471262895296965,0.11896515602569768,-1.8483789621739706,2
2,-1.1958830620351844,-1.0196413512495934,-1.1278371030204306,2
3,0.23878915902651351,-3.1724907739423003,2.666882507338671,0
4,0.6127739050625697,-1.5075071922946113,1.1829116727654359,0
5,-0.9683444548636353,1.8734284473739926,2.310263790750752,1
6,-0.025026958745143917,1.9440492312980133,2.4632619173201205,1
7,0.3649610024662254,-2.4774192600883698,1.8860946473998383,0
8,0.7783610761666377,-0.6494377526040683,-1.646531224677815,2
9,-2.499405714873573,-2.247012170084793,1.7023693544670135,0
10,-0.172946059923423,-1.1912692967196299,-1.2619791693878295,2
11,-0.9206735930793662,0.6644967911304536,0.5345580801002066,1
12,-0.4281151609659125,0.022359003864229177,0.29007072322288774,0
13,0.41953244390702776,-1.266939247058782,-1.0836776279864038,2
14,1.7495767431869393,0.07669953112912875,-0.5446634163504469,1
15,0.5689830791852754,0.2556075710737493,-0.13364039589957666,1
16,1.4765403497258958,0.6950118607441738,0.9158957242365471,0
17,-0.6690727386599166,-1.7273348118346683,0.02118679650570332,2
18,0.2992925804064919,-1.5714645695121465,-0.7824681540969078,2
19,-0.48791140814570266,-0.5567620071869657,-1.2471273709295359,2
20,1.6725723868377034,1.867597417459987,2.45527259745864,1
21,-0.6777153697521061,-0.7785245399363918,-0.831611318230157,1
22,1.633431532301096,-0.5097316287593809,0.38068815498280817,0
23,-0.019637798926681216,1.5717327148439382,2.134467800660035,1
24,0.7189533106650667,0.4173558563663964,-2.355729939418059,2
25,-0.006070911539893324,-0.28381895931788703,-1.1204984461246656,1
26,1.6073455760199926,-1.1286117326243057,-1.151847448785378,2
27,1.5007597906343109,-0.6592003526954606,1.6080719744503202,0
28,2.061503576636398,0.7300495287374003,-2.7729838059914638,2
29,-1.5558956462036273,0.5373775208430147,0.32846627547727913,1
30,0.08182935854756501,1.7255077540363195,2.0253217332165323,1
31,0.648280433843859,1.3114486595457655,-3.64799271204757,2
32,0.8157372125392968,-1.4669936892311068,-0.5063374065749779,2
33,-0.3486521344078592,0.340492296792535,-0.38715834163428964,0
34,-0.15005558703252672,-1.2477993326804024,2.306036407618824,0
35,0.1846803058649084,-2.019788230441181,0.16615706804148278,2
36,0.12557645347154225,-0.7049051971083946,0.6268926254556384,0
37,0.169360824036078,1.0915730435169604,1.1703457664191121,1
38,1.1081828167375165,-1.34907492482493,0.6811816830785318,0
39,2.601683114180395,-2.120715385176453,0.24737522901142106,2
40,2.0883747047807275,-1.3780832317786638,1.4068489600511267,0
41,1.3757068133116195,0.3546982375706478,0.6765956133714324,0
